,,,,,,+7(495)925-11-55,,
,,,,,,https://mc.ru,,
,,,,,Прайс-лист   от   24.04.2026   15:14,,,
Крепеж,,,,,,,,
Анкерная техника,,,,,,,,
Анкерный болт с гайкой   10,40 ,тыс.шт,"2832,5",,,,,
,,,,,Анкерный болт с гайкой   16,147 ,тыс.шт,"16182,9"
Анкерный болт с гайкой   10,50 ,тыс.шт,"3305,74",,,,,
,,,,,Анкерный болт с гайкой   16,180 ,тыс.шт,"21951,8"
Анкерный болт с гайкой   10,60 ,тыс.шт,"3502,75",,,,,
,,,,,Анкерный болт с гайкой   16,200 ,тыс.шт,"23702,9"
Анкерный болт с гайкой   10,65 ,тыс.шт,"4879,45",,,,,
,,,,,Анкерный болт с гайкой   16,220 ,тыс.шт,"28894,0"
Анкерный болт с гайкой   10,77 ,тыс.шт,"4317,40",,,,,
,,,,,Анкерный болт с гайкой   16,250 ,тыс.шт,27692
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Анкерная техника (продолжение),,,,,Анкерный болт с Г-образным крюком   14,70 ,тыс.шт,"15684,3"
"Наим.,Диаметр",длина,Ед.изм,Цена,,,,,
Анкерный болт с гайкой   16,300 ,тыс.шт,"34665,6",,Анкерный болт с Г-образным крюком   16,130 ,тыс.шт,"30983,0"
,,,,,,,,
Анкерный болт с гайкой   16,350 ,тыс.шт,"45511,6",,Анкерный болт с Г-образным крюком   16,80 ,тыс.шт,"24062,2"
,,,,,,,,
Анкерный болт с гайкой   16,400 ,тыс.шт,"53220,1",,Анкерный болт с Г-образным крюком   20,130 ,тыс.шт,"31378,3"
,,,,,,,,
Анкерный болт с гайкой   16,65 ,тыс.шт,9069,,Анкерный болт с Г-образным крюком   20,130 ,тыс.шт,"33261,0"
,,,,,,,,
Анкерный болт с гайкой   20,100 ,тыс.шт,"24282,4",,Анкерный болт с Г-образным крюком   8,40 ,тыс.шт,"3939,20"
,,,,,,,,
Анкерный болт с гайкой   20,107 ,тыс.шт,"25970,0",,Анкерный болт с Г-образным крюком   8,40 ,тыс.шт,"4175,55"
,,,,,,,,
Анкерный болт с гайкой   20,107 ,тыс.шт,"27528,2",,Анкерный болт с Г-образным крюком   8,45 ,тыс.шт,"3907,12"
,,,,,,,,
Анкерный болт с гайкой   20,151 ,тыс.шт,"33373,5",,Анкерный болт с Г-образным крюком   8,60 ,тыс.шт,"4773,22"
,,,,,,,,
Анкерный болт с гайкой   20,200 ,тыс.шт,"45448,2",,Анкерный болт с кольцом   10,100 ,тыс.шт,"9118,56"
,,,,,,,,
Анкерный болт с гайкой   20,250 ,тыс.шт,"57300,4",,Анкерный болт с кольцом   10,115 ,тыс.шт,"11096,6"
,,,,,,,,
Анкерный болт с гайкой   20,300 ,тыс.шт,"67836,4",,Анкерный болт с кольцом   10,120 ,тыс.шт,"10262,5"
,,,,,,,,
Анкерный болт с гайкой   20,300 ,тыс.шт,"71906,6",,Анкерный болт с кольцом   10,120 ,тыс.шт,"10878,3"
,,,,,,,,
Анкерный болт с гайкой   20,75 ,тыс.шт,"20381,8",,Анкерный болт с кольцом   10,130 ,тыс.шт,"11087,8"
,,,,,,,,
Анкерный болт с гайкой   6,40 ,тыс.шт,"2252,29",,Анкерный болт с кольцом   10,50 ,тыс.шт,"7682,55"
,,,,,,,,
Анкерный болт с гайкой   6.50,36 ,тыс.шт,"2291,82",,Анкерный болт с кольцом   10,50 ,тыс.шт,"8143,5"
,,,,,,,,
Анкерный болт с гайкой   6.50,36 ,тыс.шт,"2429,33",,Анкерный болт с кольцом   10,60 ,тыс.шт,"8275,95"
,,,,,,,,
Анкерный болт с гайкой   6.50,56 ,тыс.шт,"3220,81",,Анкерный болт с кольцом   10,60 ,тыс.шт,"8772,51"
,,,,,,,,
Анкерный болт с гайкой   6.50,75 ,тыс.шт,"4786,85",,Анкерный болт с кольцом   10,80 ,тыс.шт,"8121,32"
,,,,,,,,
Анкерный болт с гайкой   8,120 ,тыс.шт,"4641,56",,Анкерный болт с кольцом   10,80 ,тыс.шт,"8608,6"
,,,,,,,,
Анкерный болт с гайкой   8,120 ,тыс.шт,"4920,05",,Анкерный болт с кольцом   12,100 ,тыс.шт,"19358,7"
,,,,,,,,
Анкерный болт с гайкой   8,25 ,тыс.шт,"1444,01",,Анкерный болт с кольцом   12,130 ,тыс.шт,"19647,0"
,,,,,,,,
Анкерный болт с гайкой   8,40 ,тыс.шт,"1757,91",,Анкерный болт с кольцом   12,140 ,тыс.шт,"22957,5"
,,,,,,,,
Анкерный болт с гайкой   8,40 ,тыс.шт,"1863,38",,Анкерный болт с кольцом   12,65 ,тыс.шт,"8551,43"
,,,,,,,,
Анкерный болт с гайкой   8,65 ,тыс.шт,"2778,61",,Анкерный болт с кольцом   12,70 ,тыс.шт,"13680,4"
,,,,,,,,
Анкерный болт с гайкой   8,65 ,тыс.шт,"2945,33",,Анкерный болт с кольцом   14,70 ,тыс.шт,"13842,1"
,,,,,,,,
Анкерный болт с гайкой   8,85 ,тыс.шт,"3240,47",,Анкерный болт с кольцом   16,100 ,тыс.шт,"29277,5"
,,,,,,,,
Анкерный болт с Г-образным крюком   10,100 ,тыс.шт,"10687,4",,Анкерный болт с кольцом   16,110 ,тыс.шт,"27190,2"
,,,,,,,,
Анкерный болт с Г-образным крюком   10,120 ,тыс.шт,"11894,8",,Анкерный болт с кольцом   16,60 ,тыс.шт,"19035,3"
,,,,,,,,
Анкерный болт с Г-образным крюком   10,60 ,тыс.шт,"6688,58",,Анкерный болт с кольцом   16,80 ,тыс.шт,"22101,6"
,,,,,,,,
Анкерный болт с Г-образным крюком   12,130 ,тыс.шт,"19778,5",,Анкерный болт с кольцом   8,40 ,тыс.шт,"4883,16"
,,,,,,,,
Анкерный болт с Г-образным крюком   12,130 ,тыс.шт,"20965,2",,Анкерный болт с кольцом   8,40 ,тыс.шт,"5176,15"
,,,,,,,,
Анкерный болт с Г-образным крюком   12,70 ,тыс.шт,"13794,5",,Анкерный болт с кольцом   8,45 ,тыс.шт,"5163,73"
,,,,,,,,
Анкерный болт с Г-образным крюком   14,100 ,тыс.шт,"19574,0",,Анкерный болт с кольцом   8,60 ,тыс.шт,"5735,21"
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Анкерная техника (продолжение),,,,,Болт высокопрочный 20 к.п.10.9,105 ,кг,"271,49"
"Наим.,Диаметр",длина,Ед.изм,Цена,,,,,
Анкерный болт с полукольцом   10,100 ,тыс.шт,"10626,2",,Болт высокопрочный 20 к.п.10.9,110 ,кг,"257,66"
,,,,,,,,
Анкерный болт с полукольцом   10,100 ,тыс.шт,"11263,8",,Болт высокопрочный 20 к.п.10.9,115 ; 120; 130; 140,кг,"271,49"
,,,,,,,,
Анкерный болт с полукольцом   10,120 ,тыс.шт,"12826,1",,,160 ; 170; 180; 190,,
,,,,,Болт высокопрочный 20 к.п.10.9,55 ; 65,кг,"257,66"
Анкерный болт с полукольцом   10,50 ,тыс.шт,"6831,88",,,,,
,,,,,Болт высокопрочный 20 к.п.10.9,65 ,кг,"280,46"
Анкерный болт с полукольцом   10,60 ,тыс.шт,"8081,64",,,,,
,,,,,Болт высокопрочный 20 к.п.10.9,85 ,кг,"304,67"
Анкерный болт с полукольцом   10,70 ,тыс.шт,"8579,67",,,,,
,,,,,Болт высокопрочный 20 к.п.10.9,90 ; 95,кг,"257,66"
Анкерный болт с полукольцом   10,80 ,тыс.шт,"9352,40",,,,,
,,,,,Болт высокопрочный 22 к.п.10.9,100 ,кг,"257,66"
Анкерный болт с полукольцом   12,130 ,тыс.шт,"19104,5",,,,,
,,,,,Болт высокопрочный 22 к.п.10.9,105 ; 110; 120,кг,"271,49"
Анкерный болт с полукольцом   12,130 ,тыс.шт,"20250,8",,,,,
,,,,,Болт высокопрочный 22 к.п.10.9,120 ,кг,"273,29"
Анкерный болт с полукольцом   12,150 ,тыс.шт,"17175,4",,,,,
,,,,,Болт высокопрочный 22 к.п.10.9,130 ; 140; 150; 160,кг,"271,49"
Анкерный болт с полукольцом   12,70 ,тыс.шт,"11794,2",,,,,
,,,,,,170 ; 180,,
Анкерный болт с полукольцом   14,100 ,тыс.шт,"15893,3",,Болт высокопрочный 22 к.п.10.9,60 ,кг,"257,66"
,,,,,,,,
Анкерный болт с полукольцом   14,70 ,тыс.шт,"13409,0",,Болт высокопрочный 22 к.п.10.9,60 ,кг,"284,12"
,,,,,,,,
Анкерный болт с полукольцом   16,100 ,тыс.шт,"23376,3",,Болт высокопрочный 22 к.п.10.9,65 ,кг,"271,49"
,,,,,,,,
Анкерный болт с полукольцом   16,110 ,тыс.шт,"26198,6",,Болт высокопрочный 22 к.п.10.9,70 ,кг,"257,66"
,,,,,,,,
Анкерный болт с полукольцом   16,130 ,тыс.шт,"27214,9",,Болт высокопрочный 22 к.п.10.9,75 ,кг,"293,45"
,,,,,,,,
Анкерный болт с полукольцом   20,130 ,тыс.шт,"43062,7",,Болт высокопрочный 22 к.п.10.9,80 ,кг,"257,66"
,,,,,,,,
Анкерный болт с полукольцом   20,75 ,тыс.шт,"31453,7",,Болт высокопрочный 22 к.п.10.9,85 ,кг,"273,29"
,,,,,,,,
Анкерный болт с полукольцом   8,40 ,тыс.шт,"4108,46",,Болт высокопрочный 22 к.п.10.9,90 ,кг,"257,66"
,,,,,,,,
Анкерный болт с полукольцом   8,45 ,тыс.шт,"4063,97",,Болт высокопрочный 22 к.п.10.9,90 ; 95,кг,"271,49"
,,,,,,,,
Анкерный болт с полукольцом   8,60 ,тыс.шт,"4873,79",,Болт высокопрочный 24 к.п.10.9,130 ,кг,"257,66"
,,,,,,,,
Металлический дюбель-гвоздь   6,65 ,тыс.шт,"9368,63",,Болт высокопрочный 24 к.п.10.9,135 ,кг,"271,49"
,,,,,,,,
Болты,,,,,Болт высокопрочный 24 к.п.10.9,140 ,кг,"257,66"
"Наим.,Диаметр",длина,Ед.изм,Цена,,,,,
Болт высокопрочный 16 к.п.10.9,100 ,кг,"305,05",,Болт высокопрочный 24 к.п.10.9,140 ,кг,"272,43"
,,,,,,,,
Болт высокопрочный 16 к.п.10.9,110 ,кг,"271,49",,Болт высокопрочный 24 к.п.10.9,150 ,кг,"271,49"
,,,,,,,,
Болт высокопрочный 16 к.п.10.9,50 ,кг,"293,48",,Болт высокопрочный 24 к.п.10.9,160 ,кг,"257,66"
,,,,,,,,
Болт высокопрочный 16 к.п.10.9,55 ,кг,"305,05",,Болт высокопрочный 24 к.п.10.9,170 ; 180,кг,"271,49"
,,,,,,,,
Болт высокопрочный 16 к.п.10.9,70 ,кг,"293,48",,Болт высокопрочный 24 к.п.10.9,190 ,кг,"283,37"
,,,,,,,,
Болт высокопрочный 16 к.п.10.9,75 ,кг,"271,49",,Болт высокопрочный 24 к.п.10.9,200 ; 60; 85,кг,"271,49"
,,,,,,,,
Болт высокопрочный 16 к.п.10.9,80 ,кг,"293,48",,Болт высокопрочный 24 к.п.10.9,95 ,кг,"257,66"
,,,,,,,,
Болт высокопрочный 16 к.п.10.9,85 ,кг,"301,52",,Болт высокопрочный 27 к.п.10.9,100 ,кг,"283,67"
,,,,,,,,
