,,,,,,+7(495)925-11-55,,
,,,,,,https://mc.ru,,
,,,,,Прайс-лист   от   24.04.2026   15:53,,,
Трубы,,,,,,,,
ТРУБЫ ВОДОГАЗОПРОВ. ЧЕРНЫЕ ГОСТ 3262-75,,,,,,,,
ДУ    25  черн Тагмет (печная сварка),"2,8 ",теор.т,51590,,ДУ    50  черн Тагмет (печная сварка),3 ,теор.т,51590
,,,,,,,,
ДУ    25  черн некондиция ДУ,"3,2 ",т,28590,,ДУ    65  черн,3 ,теор.т,52590
,,,,,ДУ    65  черн,3 ,теор.т,53090
ДУ    25  черн под цинк ДУ,"2,5 ",теор.т,51590,,ДУ    65  черн,"3,5 ",теор.т,51090
,,,,,ДУ    65  черн,"3,5 ",теор.т,52590
ДУ    25  черн под цинк ДУ,"2,5 ",теор.т,52590,,ДУ    65  черн,"3,5 ",теор.т,53090
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ТРУБЫ ВОДОГАЗОПРОВ. ЧЕРНЫЕ ГОСТ 3262-75 (продолжение),,,,,ДУ    25  оцинк,"3,2 ",теор.т,88090
Диаметр,стенка,Ед.изм,Цена,,ДУ    25  оцинк Тагмет (печная сварка),"2,8 ; 3,2",теор.т,86590
ДУ    65  черн,4 ,теор.т,51090,,,,,
ДУ    65  черн,4 ,теор.т,51590,,ДУ    25  оцинк уценка,"3,2 ",теор.т,86590
ДУ    65  черн,4 ,теор.т,52590,,,,,
ДУ    65  черн,"4,5 ",теор.т,53590,,ДУ    32  оцинк,"2,8 ",теор.т,86090
ДУ    65  черн,"4,5 ",теор.т,54590,,ДУ    32  оцинк,"2,8 ",теор.т,86590
ДУ    65  черн,"4,5 ",теор.т,55090,,ДУ    32  оцинк,"2,8 ",теор.т,87590
ДУ    65  черн,5 ,теор.т,57590,,ДУ    32  оцинк,"2,8 ",теор.т,88090
ДУ    65  черн,5 ,теор.т,58090,,ДУ    32  оцинк,"3,2 ",теор.т,86090
ДУ    65  черн некондиция,"2,5 ; 3; 3,5; 4",т,28590,,ДУ    32  оцинк,"3,2 ",теор.т,86590
,,,,,ДУ    32  оцинк Тагмет,"2,8 ",теор.т,86090
,"4,5 ; 5",,,,,,,
ДУ    80  черн,"3 ; 3,5",теор.т,51590,,ДУ    32  оцинк Тагмет,"2,8 ",теор.т,86590
ДУ    80  черн,"3,5 ",теор.т,52590,,,,,
ДУ    80  черн,"3,5 ",теор.т,53090,,ДУ    32  оцинк Тагмет,"2,8 ",теор.т,87590
ДУ    80  черн,4 ,теор.т,51090,,,,,
ДУ    80  черн,4 ,теор.т,51590,,ДУ    32  оцинк Тагмет,"2,8 ",теор.т,88090
ДУ    80  черн,4 ,теор.т,53090,,,,,
ДУ    80  черн неконд,"3,5 ",т,28490,,ДУ    32  оцинк Тагмет,"3,2 ",теор.т,86590
,,,,,,,,
ДУ    80  черн неконд,4 ,т,28590,,ДУ    32  оцинк Тагмет,"3,2 ",теор.т,88090
,,,,,,,,
ДУ    80  черн некондиция,5 ,т,28590,,ДУ    40  оцинк,3 ,теор.т,86590
,,,,,ДУ    40  оцинк,3 ,теор.т,87590
ДУ   100  черн,3 ,теор.т,52590,,ДУ    40  оцинк,3 ,теор.т,88090
ДУ   100  черн,3 ,теор.т,53090,,ДУ    40  оцинк,"3,5 ",теор.т,82090
ДУ   100  черн,4 ,теор.т,51090,,ДУ    40  оцинк,"3,5 ",теор.т,82590
ДУ   100  черн,4 ,теор.т,51590,,ДУ    40  оцинк,"3,5 ",теор.т,83090
ДУ   100  черн,"4,5 ",теор.т,51090,,ДУ    40  оцинк,"3,5 ",теор.т,83590
ДУ   100  черн,"4,5 ",теор.т,51590,,ДУ    40  оцинк,"3,5 ",теор.т,84090
ДУ   100  черн,"4,5 ",теор.т,52590,,ДУ    40  оцинк Тагмет,3 ,теор.т,86590
ДУ   100  черн,"4,5 ",теор.т,53090,,,,,
ДУ   100  черн,5 ,теор.т,56090,,ДУ    40  оцинк Тагмет,3 ,теор.т,87590
ДУ   100  черн,5 ,теор.т,57590,,,,,
ДУ   100  черн,5 ,теор.т,58090,,ДУ    40  оцинк Тагмет,3 ,теор.т,88090
ДУ   100  черн некондиция,3 ; 5,т,28590,,,,,
,,,,,ДУ    40  оцинк Тагмет,"3,5 ",теор.т,84090
ТРУБЫ ВОДОГАЗОПРОВ. ОЦИНК. ГОСТ 3262-75,,,,,,,,
Диаметр,стенка,Ед.изм,Цена,,ДУ    40  оцинк Тагмет (печная сварка),"3,5 ",теор.т,82590
ДУ    15  оцинк,"2,5 ",теор.т,93590,,,,,
ДУ    15  оцинк,"2,8 ",теор.т,88090,,ДУ    40  оцинк Тагмет (печная сварка),"3,5 ",теор.т,83590
ДУ    15  оцинк,"2,8 ",теор.т,89590,,,,,
ДУ    15  оцинк Тагмет,"2,5 ",теор.т,88590,,ДУ    40  оцинк Тагмет (печная сварка),"3,5 ",теор.т,84090
,,,,,,,,
ДУ    15  оцинк Тагмет,"2,5 ",теор.т,90090,,ДУ    50  оцинк,3 ,теор.т,86590
,,,,,ДУ    50  оцинк,3 ,теор.т,87590
ДУ    15  оцинкТагмет (печная сварка),"2,8 ",теор.т,88590,,ДУ    50  оцинк,3 ,теор.т,88090
,,,,,ДУ    50  оцинк,"3,5 ",теор.т,83590
ДУ    15  оцинкТагмет (печная сварка),"2,8 ",теор.т,89590,,ДУ    50  оцинк,"3,5 ",теор.т,84090
,,,,,ДУ    80  оцинк,3 ,теор.т,86590
ДУ    15  оцинкТагмет (печная сварка),"2,8 ",теор.т,90090,,ДУ    80  оцинк,4 ,теор.т,82590
,,,,,ДУ    80  оцинк,4 ,теор.т,84090
ДУ    20  оцинк,"2,8 ",теор.т,88590,,ДУ    80  оцинк Тагмет,4 ,теор.т,82590
ДУ    20  оцинк,"2,8 ",теор.т,89590,,,,,
ДУ    20  оцинк,"2,8 ",теор.т,90090,,ДУ   100  оцинк,4 ,теор.т,88090
ДУ    20  оцинк Тагмет (печная сварка),"2,8 ",теор.т,89590,,"ТРУБЫ Х/Д (тянутые,бесшовные) ГОСТ8734-75",,,
,,,,,"Размер, марка",стенка,Ед.изм,Цена
ДУ    20  оцинк Тагмет (печная сварка),"2,8 ",теор.т,90090,,6   Ст10,"0,8 ",т,1199990
,,,,,6   Ст20,"0,8 ",т,1199990
ДУ    25  оцинк,"2,8 ",теор.т,86590,,6   Ст20,1 ,т,1249990
ДУ    25  оцинк,"2,8 ",теор.т,87590,,6   Ст20     Ст20,"1,2 ",т,999990
ДУ    25  оцинк,"2,8 ",теор.т,88090,,,,,
ДУ    25  оцинк,"3,2 ",теор.т,86090,,8   Ст10,"0,8 ",т,899990
ДУ    25  оцинк,"3,2 ",теор.т,86590,,8   Ст10,"1,5 ",т,699990
ДУ    25  оцинк,"3,2 ",теор.т,87090,,8   Ст20,"0,8 ",т,899990
ДУ    25  оцинк,"3,2 ",теор.т,87590,,8   Ст20,1 ,т,859990
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
"ТРУБЫ Х/Д (тянутые,бесшовные) ГОСТ8734-75 (продолжение)",,,,,20   Ст20,"3 ; 3,5; 4",т,299990
"Размер, марка",стенка,Ед.изм,Цена,,20   Ст20,5 ,т,289990
8   Ст20,"1,2 ; 1,5",т,699990,,21   Gr b     ASTM A106,"1,5 ",т,199990
10   Ст10,"0,8 ",т,789990,,,,,
10   Ст10,1 ,т,729990,,21   Gr b     ASTM A106,2 ,т,129990
10   Ст10,"1,5 ",т,589990,,,,,
10   Ст10,2 ,т,529990,,21   Ст10,4 ,т,289990
10   Ст20,"0,8 ",т,789990,,21   Ст20,2 ,т,329990
10   Ст20,1 ,т,729990,,21   Ст20,"2,5 ",т,309990
10   Ст20,"1,5 ",т,589990,,21   Ст20,"3,5 ",т,299990
10   Ст20,2 ,т,529990,,21   Ст20,4 ; 5,т,289990
12   Ст10,"1,5 ",т,539990,,22   Gr b     ASTM A106,"1,5 ",т,189990
12   Ст10,2 ,т,469990,,,,,
12   Ст20,1 ,т,699990,,22   Gr b     ASTM A106,"2 ; 2,5; 3",т,129990
12   Ст20,2 ,т,469990,,,,,
12   Ст20,"2,5 ",т,419990,,22   Gr b     ASTM A106,"3,5 ; 4; 5",т,119990
12   Ст20     Ст20,"1,2 ",т,569990,,,,,
,,,,,22   Ст10,2 ,т,329990
14   Ст10,"1,5 ",т,479990,,22   Ст10,"2,5 ",т,309990
14   Ст10,2 ,т,429990,,22   Ст10,3 ,т,299990
14   Ст10,"2,5 ",т,399990,,22   Ст10,"3,5 ",т,289990
14   Ст10,3 ,т,379990,,22   Ст20,"1,5 ; 2",т,329990
14   Ст10,4 ,т,369990,,22   Ст20,"2,5 ",т,309990
14   Ст20,1 ,т,629990,,22   Ст20,3 ,т,299990
14   Ст20,"1,5 ",т,479990,,22   Ст20,"3,5 ",т,289990
14   Ст20,2 ,т,429990,,22   Ст20,4 ,т,279990
14   Ст20,"2,5 ",т,399990,,22   Ст20,5 ,т,269990
14   Ст20,3 ,т,379990,,22   Ст20,6 ,т,279990
14   Ст20,4 ,т,369990,,24   Ст10,"2,5 ",т,289990
15   Ст10,"1,5 ",т,479990,,24   Ст10,3 ,т,279990
15   Ст10,"2,5 ",т,389990,,24   Ст10,4 ,т,269990
15   Ст10,4 ,т,339990,,24   Ст20,3 ,т,279990
