,,,,,,+7(495)925-11-55,,
,,,,,,https://mc.ru,,
,,,,,Прайс-лист   от   24.04.2026   15:41,,,
Нержавейка,,,,,,,,
СТАЛЬ ЛИСТОВАЯ НЕРЖАВ НИКЕЛЕСОД,,,,,,,,
,,,,,х/к н/с   AISI 316L   2B (матовый),3 ,т,584340
х/к н/с   AISI 304 (08Х18Н10)   DECO1+PE,1.5 ,т,299810,,,,,
,,,,,х/к н/с   AISI 316L   2B (матовый),4 ,т,452550
,,,,,,,,
х/к н/с   AISI 304 (08Х18Н10)   DECO8+PE,0.8 ,т,294150,,х/к н/с   AISI 316L   2B (матовый),4 ,т,497780
,,,,,,,,
,,,,,х/к н/с   AISI 316L   2B (матовый),6 ,т,665780
х/к н/с   AISI 304 (08Х18Н10)   DECO8+PE,1 ; 1.5,т,299810,,,,,
,,,,,х/к н/с   AISI 316L   2B (матовый) неконд,0.5 ,т,459000
,,,,,,,,
х/к н/с   AISI 304 (08Х18Н10)   DECO9+PE,0.8 ,т,294150,,,,,
,,,,,х/к н/с   AISI 316L   2B (матовый) неконд,0.5 ,т,515000
,,,,,,,,
х/к н/с   AISI 304 (08Х18Н10)   DECO9+PE,1 ; 1.5; 1.5,т,299810,,,,,
,,,,,х/к н/с   AISI 316L   2B (матовый) неконд,0.5 ,т,617100
,,,,,,,,
х/к н/с   AISI 304L (03Х18Н10)   2B рулон (матовый),0.6 ,т,259220,,,,,
,,,,,х/к н/с   AISI 316L   2B (матовый) уценка,2 ,т,515000
,,,,,,,,
х/к н/с   AISI 304L (03Х18Н11)   2B (матовый),0.93 ,т,259220,,,,,
,,,,,х/к н/с   AISI 316L   2B (матовый)уценка,1 ; 1.5,т,515000
,,,,,,,,
х/к н/с   AISI 304L (03Х18Н11)   2B (матовый),1 ,т,269110,,,,,
,,,,,х/к н/с   AISI 316L   2B+PE (матовый),0.5 ,т,463580
,,,,,,,,
х/к н/с   AISI 304L (03Х18Н11)   2B (матовый),1.2 ,т,257030,,х/к н/с   AISI 316L   2B+PE (матовый),3 ,т,568120
,,,,,,,,
,,,,,х/к н/с   AISI 316L   4N+PE (шлиф.),2.5 ,т,463580
х/к н/с   AISI 304L (03Х18Н11)   2B (матовый),1.85 ,т,260320,,,,,
,,,,,х/к н/с   AISI 316Ti   2B (матовый),1.5 ,т,562930
,,,,,,,,
х/к н/с   AISI 304L (03Х18Н11)   2B (матовый),2.38 ,т,270200,,х/к н/с   AISI 316Ti   2B (матовый),1.5 ,т,605990
,,,,,,,,
,,,,,х/к н/с   AISI 316Ti   2B (матовый),2 ; 3; 3,т,562930
х/к н/с   AISI 304L (03Х18Н11)   2B (матовый),4.8 ,т,273510,,,,,
,,,,,х/к н/с   AISI 316Ti   2B (матовый)уценка,1.5 ,т,617100
,,,,,,,,
х/к н/с   AISI 310S   2B (матовый),0.8 ; 1; 1; 1.5,т,651220,,,,,
,,,,,х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),0.5 ,т,289980
,1.5 ; 2; 2; 3; 3,,,,,,,
х/к н/с   AISI 310S (08Х18Н10)   2B,0.8 ; 3,т,0,,,,,
,,,,,х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),0.5 ,т,310000
х/к н/с   AISI 316L   2B (матовый),0.5 ,т,463580,,,,,
,,,,,,,,
х/к н/с   AISI 316L   2B (матовый),0.5 ,т,697890,,х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),0.6 ,т,289980
,,,,,,,,
х/к н/с   AISI 316L   2B (матовый),0.6 ,т,463580,,,,,
,,,,,х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),0.6 ,т,292900
х/к н/с   AISI 316L   2B (матовый),0.7 ; 0.8; 0.8; 1,т,452550,,,,,
,,,,,,,,
,1 ,,,,х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),0.7 ,т,289980
х/к н/с   AISI 316L   2B (матовый),1 ,т,495000,,,,,
,,,,,,,,
х/к н/с   AISI 316L   2B (матовый),1.2 ,т,524290,,х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),0.7 ; 0.8,т,305000
,,,,,,,,
х/к н/с   AISI 316L   2B (матовый),1.5 ,т,481550,,,,,
,,,,,х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),1 ,т,315000
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
СТАЛЬ ЛИСТОВАЯ НЕРЖАВ НИКЕЛЕСОД (продолжение),,,,,г/к б/н   AISI 430 (08Х17)   No1,6 ,т,170260
Марка,толщина,Ед.изм,Цена,,,,,
х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),1.2 ,т,290000,,г/к б/н   AISI 430 (08Х17)   No1,6 ,т,175340
,,,,,,,,
,,,,,г/к б/н   AISI 430 (08Х17)   No1,6 ,т,181580
х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),1.2 ,т,305000,,,,,
,,,,,х/к б/н   08Х18Н10,0 ,т,130000
,,,,,х/к б/н   08Х18Н10,0 ,т,200000
х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),1.2 ,т,305360,,х/к б/н   08Х18Н10,0 ,т,80000
,,,,,х/к б/н   12Х18Н10Т,0 ,т,0
,,,,,х/к б/н   444,0 ,т,65000
х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),1.5 ,т,289000,,х/к б/н   AISI 409 (03Х13)   2B (матовый),1.2 ,т,139080
,,,,,,,,
,,,,,,,,
х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),1.5 ; 2,т,315000,,х/к б/н   AISI 409L   2B (матовый),0.5 ,т,177390
,,,,,,,,
,,,,,х/к б/н   AISI 409L   2B (матовый),0.8 ,т,174690
х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),2.5 ,т,280090,,,,,
,,,,,х/к б/н   AISI 409L   2B (матовый),0.9 ; 0.95,т,172010
,,,,,,,,
х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),2.5 ; 3,т,315000,,х/к б/н   AISI 409L   2B (матовый),1 ,т,174690
,,,,,,,,
,,,,,х/к б/н   AISI 409L   2B (матовый),1 ,т,180830
х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),4 ,т,313050,,,,,
,,,,,х/к б/н   AISI 409L   2B (матовый),1.2 ; 1.4,т,174690
,,,,,,,,
х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),4 ; 5,т,315000,,х/к б/н   AISI 409L   2B (матовый),1.5 ,т,172010
,,,,,,,,
,,,,,х/к б/н   AISI 409L   2B (матовый),1.5 ,т,174690
х/к н/с   AISI 321 (12Х18Н10Т)   2B (матовый),6 ,т,313050,,,,,
,,,,,х/к б/н   AISI 409L   2B (матовый),1.5 ,т,191210
,,,,,,,,
СТАЛЬ ЛИСТОВАЯ НЕРЖАВ БЕЗ НИКЕЛЯ,,,,,х/к б/н   AISI 410S (08Х13)   2B (матовый),1.5 ; 3; 4; 4,т,160830
Марка,толщина,Ед.изм,Цена,,,,,
г/к б/н   AISI 409L   No1,4 ; 5; 5,т,162390,,,,,
,,,,,х/к б/н   AISI 410S (08Х13)   2B (матовый) уценка,1.5 ; 2; 3,т,139080
г/к б/н   AISI 409L   No1,6 ,т,170480,,,,,
,,,,,,,,
г/к б/н   AISI 409L   No1,8 ,т,166440,,х/к б/н   AISI 430 (08Х17)    DECO8+PE,0.8 ,т,192330
,,,,,,,,
г/к б/н   AISI 409L   No1,12 ,т,175420,,х/к б/н   AISI 430 (08Х17)   2B (матовый),0.4 ,т,188010
,,,,,,,,
г/к б/н   AISI 410S   No1,10 ; 12,т,154180,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   2B (матовый),0.5 ,т,168050
г/к б/н   AISI 410S (08Х13)   No1,3 ,т,189060,,,,,
,,,,,,,,
г/к б/н   AISI 410S (08Х13)   No1,4 ,т,158350,,х/к б/н   AISI 430 (08Х17)   2B (матовый),0.5 ,т,178760
,,,,,,,,
г/к б/н   AISI 410S (08Х13)   No1,5 ,т,153310,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   2B (матовый),0.6 ,т,174710
г/к б/н   AISI 410S (08Х13)   No1,6 ; 8,т,154180,,,,,
,,,,,,,,
г/к б/н   AISI 410S (08Х13)   No1 уценка,6 ,т,134900,,х/к б/н   AISI 430 (08Х17)   2B (матовый),0.6 ,т,179940
,,,,,,,,
,,,,,,,,
г/к б/н   AISI 410S (08Х13)   №1,4 ,т,153060,,х/к б/н   AISI 430 (08Х17)   2B (матовый),0.7 ,т,157940
,,,,,,,,
г/к б/н   AISI 430 (08Х17)   No1,3 ,т,156000,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   2B (матовый),0.7 ,т,161280
г/к б/н   AISI 430 (08Х17)   No1,4 ,т,170260,,,,,
,,,,,,,,
г/к б/н   AISI 430 (08Х17)   No1,5 ,т,163400,,х/к б/н   AISI 430 (08Х17)   2B (матовый),0.8 ,т,156560
,,,,,,,,
г/к б/н   AISI 430 (08Х17)   No1,5 ,т,170260,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   2B (матовый),0.8 ,т,162920
г/к б/н   AISI 430 (08Х17)   No1,5 ,т,181220,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
СТАЛЬ ЛИСТОВАЯ НЕРЖАВ БЕЗ НИКЕЛЯ (продолжение),,,,,х/к б/н   AISI 430 (08Х17)   2B (матовый),3 ,т,176000
Марка,толщина,Ед.изм,Цена,,,,,
х/к б/н   AISI 430 (08Х17)   2B (матовый),0.8 ,т,163050,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   2B+PE (матовый),0.5 ,т,179540
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   2B (матовый),1 ,т,154990,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   2B+PE (матовый),0.5 ,т,186500
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   2B (матовый),1 ,т,158620,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   2B+PE (матовый),1.5 ,т,160650
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   2B (матовый),1 ,т,169010,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   2B+PE (матовый),1.5 ,т,168570
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   2B (матовый),1 ,т,174070,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   2B+PE (матовый),2 ,т,166000
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   2B (матовый),1 ,т,176370,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   2B+PE (матовый),2 ,т,170840
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   2B (матовый),1.2 ,т,153470,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   2B+PE (матовый),2.5 ,т,179000
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   2B (матовый),1.2 ,т,157510,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   2B+PI,0.5 ,т,194160
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   2B (матовый),1.2 ,т,158620,,х/к б/н   AISI 430 (08Х17)   4N (шлиф.),0.8 ,т,167440
,,,,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   4N (шлиф.),0.8 ,т,179880
х/к б/н   AISI 430 (08Х17)   2B (матовый),1.2 ,т,179680,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   4N (шлиф.),1 ,т,168570
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   2B (матовый),1.5 ,т,152730,,х/к б/н   AISI 430 (08Х17)   4N (шлиф.),1 ,т,172530
,,,,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   4N+LPE (шлиф.),0.5 ,т,186480
х/к б/н   AISI 430 (08Х17)   2B (матовый),1.5 ,т,161790,,,,,
,,,,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),0.5 ,т,175750
х/к б/н   AISI 430 (08Х17)   2B (матовый),1.5 ,т,165000,,,,,
,,,,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),0.5 ,т,187900
х/к б/н   AISI 430 (08Х17)   2B (матовый),1.5 ,т,166070,,,,,
,,,,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),0.5 ; 0.6; 0.6,т,190070
х/к б/н   AISI 430 (08Х17)   2B (матовый),2 ,т,163000,,,,,
,,,,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),0.7 ,т,174230
х/к б/н   AISI 430 (08Х17)   2B (матовый),2 ,т,169700,,,,,
,,,,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),0.7 ,т,177940
х/к б/н   AISI 430 (08Х17)   2B (матовый),2 ,т,182000,,,,,
,,,,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),0.8 ,т,179880
х/к б/н   AISI 430 (08Х17)   2B (матовый),2.5 ,т,153870,,,,,
,,,,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),0.8 ,т,180800
х/к б/н   AISI 430 (08Х17)   2B (матовый),2.5 ,т,167890,,,,,
,,,,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),0.8 ,т,182000
х/к б/н   AISI 430 (08Х17)   2B (матовый),2.5 ,т,176000,,,,,
,,,,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),1 ,т,174070
х/к б/н   AISI 430 (08Х17)   2B (матовый),3 ,т,153870,,,,,
,,,,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),1 ,т,176000
х/к б/н   AISI 430 (08Х17)   2B (матовый),3 ,т,166000,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
СТАЛЬ ЛИСТОВАЯ НЕРЖАВ БЕЗ НИКЕЛЯ (продолжение),,,,,х/к б/н   AISI 430 (08Х17)   BA+PE (зеркальный),0.8 ,т,173030
Марка,толщина,Ед.изм,Цена,,,,,
х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),1 ,т,178760,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   BA+PE (зеркальный),0.8 ,т,173810
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),1.2 ,т,162940,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   BA+PE (зеркальный),1 ,т,170840
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),1.2 ,т,177140,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   BA+PE (зеркальный),1 ,т,172420
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),1.2 ,т,179660,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   BA+PE (зеркальный),1 ; 1.2,т,176000
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),1.5 ,т,178580,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   BA+PE (зеркальный),1.5 ,т,174230
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),1.5 ,т,179000,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   BA+PE (зеркальный),1.5 ,т,176490
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),1.5 ,т,184000,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   BA+PE (зеркальный),2 ,т,174230
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),2 ,т,174230,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   BA+PE (зеркальный),2 ,т,179000
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),2 ,т,187460,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   BA+PE (зеркальный),2 ,т,189000
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),2 ,т,191200,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   BA+PI (зеркальный),0.8 ,т,149590
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),2.5 ,т,159530,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   BA+PI (зеркальный),0.8 ,т,154990
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),2.5 ,т,169630,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   BA+PI (зеркальный),1.2 ,т,171010
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),3 ,т,166300,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   BA+PI (зеркальный),1.5 ,т,178830
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),3 ,т,168570,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   DECO1+PE,0.8 ,т,203650
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   4N+PE (шлиф.),3 ,т,179000,,х/к б/н   AISI 430 (08Х17)   DECO1+PE,1 ,т,192330
,,,,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   DECO1+PE,1.5 ,т,223330
х/к б/н   AISI 430 (08Х17)   BA,1 ,т,182290,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   DECO8+PE,1 ,т,192330
х/к б/н   AISI 430 (08Х17)   BA+LASER PE (зерк),1.5 ,т,182160,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   DECO8+PE,1.5 ,т,223330
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   BA+LPE (зеркальный),1 ,т,188940,,х/к б/н   AISI 430 (08Х17)   DECO9+PE,0.8 ,т,192330
,,,,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   DECO9+PE,1 ,т,217350
х/к б/н   AISI 430 (08Х17)   BA+PE (зеркальный),0.4 ,т,192190,,,,,
,,,,,х/к б/н   AISI 430 (08Х17)   DECO9+PE,1.5 ,т,226840
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   BA+PE (зеркальный),0.5 ,т,185530,,х/к б/н   AISI 430 (08Х17)   ВА (зеркало),0.5 ,т,162410
,,,,,,,,
,,,,,,,,
х/к б/н   AISI 430 (08Х17)   BA+PE (зеркальный),0.6 ,т,188010,,х/к б/н   AISI 439   2B (матовый),0.5 ,т,207040
,,,,,,,,
,,,,,х/к б/н   AISI 439   2B (матовый),0.8 ,т,0
х/к б/н   AISI 430 (08Х17)   BA+PE (зеркальный),0.7 ,т,171360,,,,,
,,,,,х/к б/н   AISI 439   2B (матовый),0.8 ,т,226260
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
СТАЛЬ ЛИСТОВАЯ НЕРЖАВ БЕЗ НИКЕЛЯ (продолжение),,,,,40Х13,210 ; 220,т,234000
Марка,толщина,Ед.изм,Цена,,40Х13,230 ,т,244000
х/к б/н   AISI 439   2B (матовый),1 ; 1.2,т,202510,,95Х18,14 ; 16; 18; 20,т,374000
,,,,,,25 ; 26,,
х/к б/н   AISI 444 (02Х18М2БТ)   2B (матовый),0.8 ,т,413480,,95Х18,30 ; 36; 45; 50,т,369000
,,,,,,60 ; 65; 70; 75,,
,,,,,,80 ; 85; 90; 110,,
СТАЛЬ СОРТ НЕРЖ ЖАРОПР КРУГ,,,,,,120 ; 130; 150,,
Марка,диаметр,Ед.изм,Цена,,AISI 420 20Х13,38 ; 40; 45; 48,т,166000
08Х13,140 ,т,200000,,,50 ; 52; 55; 65,,
08Х13-Ш Электрошлаковый переплав,50 ; 55; 65; 80,т,305000,,,75 ; 80; 85; 90,,
,,,,,,100 ,,
,90 ; 100; 120; 135,,,,AISI 420 20Х13,110 ; 120; 130; 140,т,177000
12Х13,75 ; 85; 90,т,200000,,,150 ; 160; 170,,
12Х13-Ш Электрошлаковый переплав,60 ; 64,т,305000,,AISI 420 20Х13,220 ,т,193000
,,,,,40Х13,105 ; 110,т,200000
20Х13,10 ; 12; 14; 16,т,234000,,AISI 420 20Х13,320 ; 330; 350; 450,т,235000
,18 ; 20,,,,30Х13,130 ,т,200000
20Х13,24 ,т,233000,,30Х13,270 ; 290,т,275000
20Х13,25 ,т,229000,,40Х13,170 ,т,200000
20Х13,26 ,т,224000,,30Х13,3.7 ,т,300000
20Х13,28 ,т,214000,,30Х13,8.2 ,т,285000
20Х13,30 ; 32; 34; 36,т,204000,,30Х13,26 ; 40; 65; 85,т,240000
,38 ; 40; 42; 45,,,,40Х13,5 ; 6; 8; 10; 12,т,200000
,48 ; 52; 55; 56,,,,,14 ; 16; 18; 20,,
,65 ; 70; 75; 80,,,,,22 ; 25; 28; 36,,
,85 ; 90; 95; 100,,,,,38 ; 40; 45; 50,,
,105 ; 110; 120; 130,,,,,60 ; 70; 80; 95,,
,140 ; 160; 180; 200,,,,,100 ,,
20Х13,210 ,т,234000,,40Х13 импорт,30 ; 32; 34,т,200000
20Х13,230 ; 240,т,249000,,AISI 420 20Х13,3 ,т,225000
20Х13,250 ,т,251000,,AISI 420 20Х13,4 ,т,220000
20Х13,260 ,т,260000,,AISI 420 20Х13,5 ; 6; 7; 8; 10,т,166000
20Х13-Ш Электрошлаковый переплав,115 ; 120,т,305000,,,12 ; 14; 14.6; 16,,
,,,,,,18 ; 20; 22,,
30Х13,14 ,т,243000,,AISI 420 20Х13,24 ,т,165850
30Х13,16 ,т,239000,,AISI 420 20Х13,25 ; 26; 28; 28,т,166000
30Х13,20 ,т,258000,,,30 ; 32; 34; 35,,
30Х13,22 ,т,259000,,,36 ,,
30Х13,25 ,т,239000,,AISI 420QT800,26 ,т,208000
30Х13,28 ; 30,т,213000,,AISI 430F,35 ,т,240000
30Х13,32 ; 34; 35; 36,т,209000,,AISI410  08Х13,26 ,т,175000
,38 ; 40; 42; 45,,,,ТРУБЫ НЕРЖАВ. ЭЛ/СВАРНЫЕ,,,
,50 ; 56,,,,Размер,стенка,Ед.изм,Цена
30Х13,60 ,т,205000,,6.0   AISI 304 (08Х18Н10) имп,1 ,м,69
30Х13,70 ; 75; 80; 90,т,209000,,,,,
,95 ; 100; 110; 120,,,,6.0   AISI 304 (08Х18Н10) уценка,1 ,м,48
,130 ; 140; 150; 170,,,,,,,
,180 ,,,,8.0   AISI 201 имп,1 ,м,55
30Х13,200 ,т,205000,,8.0   AISI 201 имп,1 ,м,61
40Х13,10 ; 12; 14; 16,т,234000,,8.0   AISI 304 (08Х18Н10) имп,1 ,м,71
,18 ; 20; 22; 24,,,,,,,
,25 ; 26,,,,10.0   AISI 201 имп,1 ,м,64
40Х13,28 ; 30; 32; 35,т,204000,,10.0   AISI 201 имп,1 ,м,66
,36 ; 38,,,,10.0   AISI 201 имп,1 ,м,69
40Х13,40 ,т,203000,,10.0   AISI 201 имп,"1,5 ",м,91
40Х13,42 ; 45; 48; 50,т,204000,,10.0   AISI 304 (08Х18Н10),1 ,м,78
40Х13,52 ,т,209000,,,,,
40Х13,55 ,т,204000,,10.0   AISI 304 (08Х18Н10),"1,5 ",м,119
40Х13,56 ,т,209000,,,,,
40Х13,60 ; 65; 70,т,204000,,10.0   AISI 304 (08Х18Н10) имп,1 ,м,79
40Х13,75 ,т,209000,,,,,
40Х13,80 ; 85; 90; 95,т,204000,,10.0   AISI 304 (08Х18Н10) имп,1 ,м,84
,100 ; 105; 110; 120,,,,,,,
,130 ; 140; 150; 170,,,,10.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,122
,190 ,,,,,,,
40Х13,200 ,т,203000,,10.0   AISI 304 (08Х18Н10) имп уценка,"1,5 ",м,77
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ТРУБЫ НЕРЖАВ. ЭЛ/СВАРНЫЕ (продолжение),,,,,18.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,185
Размер,стенка,Ед.изм,Цена,,,,,
10.0   AISI 304 (08Х18Н10) уценка,1 ,м,59,,18.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,186
,,,,,,,,
10.0   AISI 304 (08Х18Н10) уценка,"1,5 ",м,78,,18.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,187
,,,,,,,,
12.0   AISI 201 имп,1 ,м,77,,18.0   AISI 304 (08Х18Н10) имп,2 ,м,247
12.0   AISI 201 имп,"1,5 ",м,98,,,,,
12.0   AISI 304 (08Х18Н10),1 ,м,94,,18.0   AISI 304 (08Х18Н10) имп,2 ,м,251
,,,,,,,,
12.0   AISI 304 (08Х18Н10),1 ,м,98,,18.0   AISI 304 (08Х18Н10) имп уценка,"1,5 ",м,117
,,,,,,,,
12.0   AISI 304 (08Х18Н10),"1,5 ",м,128,,18.0   AISI 316L имп,"1,5 ",м,393
,,,,,,,,
12.0   AISI 304 (08Х18Н10) имп уценка,2 ,м,137,,20.0   AISI 201,1 ,м,115
,,,,,20.0   AISI 201,"1,5 ",м,145
12.0   AISI 316L,1 ,м,153,,20.0   AISI 201 имп,1 ,м,115
14.0   AISI 201,"1,5 ",м,110,,20.0   AISI 201 имп,"1,2 ",м,119
16.0   AISI 201,1 ,м,93,,20.0   AISI 201 имп,"1,2 ",м,122
16.0   AISI 201,1 ,м,95,,20.0   AISI 201 имп,"1,5 ",м,145
16.0   AISI 201 имп,1 ,м,93,,20.0   AISI 304 (08Х18Н10),1 ,м,148
16.0   AISI 201 имп,1 ,м,95,,,,,
16.0   AISI 201 имп,"1,2 ",м,106,,20.0   AISI 304 (08Х18Н10),"1,5 ",м,210
16.0   AISI 201 имп,"1,2 ",м,108,,,,,
16.0   AISI 201 имп,"1,5 ",м,123,,20.0   AISI 304 (08Х18Н10),2 ,м,280
16.0   AISI 201 имп,"1,5 ",м,125,,,,,
16.0   AISI 304 (08Х18Н10),1 ,м,107,,20.0   AISI 304 (08Х18Н10),2 ,м,283
,,,,,,,,
16.0   AISI 304 (08Х18Н10),1 ,м,109,,20.0   AISI 304 (08Х18Н10) имп,1 ,м,148
,,,,,,,,
16.0   AISI 304 (08Х18Н10),"1,5 ",м,166,,20.0   AISI 304 (08Х18Н10) имп,1 ,м,152
,,,,,,,,
16.0   AISI 304 (08Х18Н10),"1,5 ",м,171,,20.0   AISI 304 (08Х18Н10) имп,"1,2 ",м,171
,,,,,,,,
16.0   AISI 304 (08Х18Н10) имп,"0,6 ",м,48,,20.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,210
,,,,,,,,
16.0   AISI 304 (08Х18Н10) имп,1 ,м,105,,20.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,212
,,,,,,,,
16.0   AISI 304 (08Х18Н10) имп,1 ,м,107,,20.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,214
,,,,,,,,
16.0   AISI 304 (08Х18Н10) имп,1 ,м,109,,20.0   AISI 304 (08Х18Н10) имп,2 ,м,283
,,,,,,,,
16.0   AISI 304 (08Х18Н10) имп,"1,2 ",м,133,,20.0   AISI 304 (08Х18Н10) имп,2 ,м,286
,,,,,,,,
16.0   AISI 304 (08Х18Н10) имп,"1,2 ",м,135,,20.0   AISI 304 (08Х18Н10) имп уценка,1 ,м,93
,,,,,,,,
16.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,166,,20.0   AISI 304 (08Х18Н10) уценка,20 ,м,132
,,,,,,,,
16.0   AISI 304 (08Х18Н10) имп,2 ,м,235,,21.3   AISI 201 имп,2 ,м,155
,,,,,21.3   AISI 304 (08Х18Н10),2 ,м,336
16.0   AISI 304 (08Х18Н10) имп уценка,"1,5 ",м,110,,,,,
