,,,,,,+7(495)925-11-55,,
,,,,,,https://mc.ru,,
,,,,,Прайс-лист   от   24.04.2026   15:51,,,
Сортовой прокат (цена от 5 т.),,,,,,,,
АРМАТУРА,,,,,,,,
90x90,9 ,т,53990,,80x80,8 ,т,63490
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
УГОЛОК НИЗКОЛЕГИР (продолжение),,,,,Ст3,22 ,т,57490
Полка,толщина,Ед.изм,Цена,,Ст3,25 ,т,53790
90x90,6 ,т,63990,,Ст3,25 ,т,53990
90x90,7 ,т,62490,,Ст3,25 ; 30,т,54490
90x90,8 ,т,66990,,Ст3,40 ,т,61490
100x100,7 ; 8,т,63490,,Ст3,50 ,т,64490
100x100,10 ,т,61990,,Ст3,50 ,т,64990
110x110,7 ,т,64990,,Ст3,60 ; 70,т,74990
110x110,8 ,т,67990,,Ст3,80 ,т,72490
125x125,8 ,т,66990,,Ст3,90 ,т,74990
125x125,9 ,т,67490,,ПОЛОСА Г/К,,,
125x125,10 ,т,66490,,"Марка, Ширина",толщина,Ед.изм,Цена
140x140,9 ; 10; 12,т,106990,,Ст08пс/сп        50 рез,3 ,т,62990
160x160,10 ; 12; 16,т,131990,,,,,
160x160,20 ,т,134490,,Ст08пс/сп        60 рез,3 ,т,62990
180x180,11 ; 12,т,133990,,,,,
200x200,12 ,т,139990,,Ст08пс/сп        80 рез,3 ,т,62990
200x200,14 ,т,136490,,,,,
200x200,16 ,т,139990,,Ст08пс/сп5       150 рез,3 ,т,62990
200x200,20 ,т,139490,,,,,
250x250,20 ,т,191990,,Ст20       100 рез,6 ,т,61990
КРУГ Г/К,,,,,Ст3        12,6 ,т,97490
Марка,диаметр,Ед.изм,Цена,,Ст3        16,4 ,т,97990
Ст3,10 ,т,53990,,Ст3        20,4 ,т,61790
Ст3,14 ; 16; 18,т,48990,,Ст3        20,4 ,т,61990
Ст3,20 ,т,47990,,Ст3        20,4 ,т,62490
Ст3,22 ; 24,т,48990,,Ст3        20,5 ,т,71490
Ст3,25 ,т,47990,,Ст3        20,6 ,т,69990
Ст3,28 ,т,48990,,Ст3        20,8 ,т,70490
Ст3,30 ,т,47990,,Ст3        20,10 ,т,74990
Ст3,32 ; 34; 36; 38,т,48990,,Ст3        20 рез,3 ,т,73490
,40 ; 42; 45; 48,,,,Ст3        25,4 ,т,62290
,50 ; 56; 60; 65,,,,Ст3        25,4 ,т,62990
,70 ; 75; 80,,,,Ст3        25,5 ; 6; 8,т,69990
Ст3,90 ; 100,т,51990,,Ст3        25 рез,3 ,т,73490
Ст3,110 ; 120; 130; 140,т,54590,,Ст3        25 рез,4 ,т,72000
,160 ; 170; 180,,,,Ст3        30,4 ,т,52790
Ст3,190 ,т,63990,,Ст3        30,4 ,т,52990
Ст3,210 ; 220; 230; 240,т,66590,,Ст3        30,4 ,т,53490
,250 ,,,,Ст3        30,5 ,т,56990
Ст3,260 ; 270,т,79990,,Ст3        30,6 ,т,69990
Ст3,280 ,т,87990,,Ст3        30,8 ,т,74990
Ст3     оцинк,8 ,т,106990,,Ст3        30,10 ,т,71490
Ст3     оцинк,12 ,т,105990,,Ст3        30,20 ,т,77490
Ст3     оцинк,16 ; 18; 20,т,102990,,Ст3        40,4 ,т,53790
Ст3     оцинк К,8 ; 12,т,105250,,Ст3        40,4 ,т,54490
Ст3    н/д,12 ,т,49990,,Ст3        40,5 ,т,54790
Ст3   оцинк  оцинк,10 ,т,105990,,Ст3        40,5 ,т,54990
КВАДРАТ Г/К,,,,,Ст3        40,5 ,т,55490
Марка,размер,Ед.изм,Цена,,Ст3        40,6 ,т,53790
Ст3,8 ,т,99990,,Ст3        40,6 ,т,53990
Ст3,10 ,т,54790,,Ст3        40,6 ,т,54490
Ст3,10 ,т,54990,,Ст3        40,8 ,т,67990
Ст3,10 ,т,55490,,Ст3        40,8 ,т,68490
Ст3,12 ,т,53290,,Ст3        40,10 ,т,77490
Ст3,12 ,т,53490,,Ст3        40,12 ,т,81990
Ст3,12 ,т,53990,,Ст3        40,20 ,т,74990
Ст3,14 ,т,53290,,Ст3        40 рез,3 ,т,76490
Ст3,14 ,т,53490,,Ст3        50,4 ,т,53290
Ст3,14 ,т,53990,,Ст3        50,4 ,т,53490
Ст3,16 ,т,53290,,Ст3        50,4 ,т,53990
Ст3,16 ,т,53490,,Ст3        50,5 ,т,53790
Ст3,16 ,т,53990,,Ст3        50,5 ,т,53990
Ст3,18 ,т,60490,,Ст3        50,5 ; 6,т,54490
Ст3,20 ,т,53790,,Ст3        50,6 ,т,54990
Ст3,20 ,т,53990,,Ст3        50,8 ,т,76990
Ст3,20 ,т,54490,,Ст3        50,8 ,т,77490
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ПОЛОСА Г/К (продолжение),,,,,12 6м,,т,59990
"Марка, Ширина",толщина,Ед.изм,Цена,,14,,т,58290
Ст3        50,10 ,т,69990,,14,,т,58490
Ст3        50,12 ,т,79990,,14,,т,58990
Ст3        50,20 ,т,81990,,14,,т,59790
Ст3        50,30 ,т,77490,,14,,т,59990
Ст3        60,4 ,т,52990,,14,,т,60490
Ст3        60,5 ,т,53490,,14 6м,,т,58290
Ст3        60,6 ,т,54290,,14 6м,,т,58490
Ст3        60,6 ,т,54490,,14 6м,,т,58990
Ст3        60,6 ,т,54990,,14 6м,,т,61490
Ст3        60,8 ,т,62490,,16,,т,60790
Ст3        60,16 ,т,74990,,16,,т,61290
Ст3        60 6м,10 ; 20,т,74990,,16,,т,61490
Ст3        65,12 ,т,79990,,16 6м,,т,59790
Ст3        70,4 ,т,74990,,16 6м,,т,60990
Ст3        70,6 ,т,67990,,18,,т,66290
Ст3        70,8 ,т,77990,,18,,т,66490
Ст3        70,10 ,т,71490,,18,,т,66990
Ст3        75,6 ,т,74990,,18,,т,67790
Ст3        80,4 ,т,69990,,18,,т,67990
Ст3        80,5 ,т,67990,,18,,т,68490
Ст3        80,6 ,т,70490,,20,,т,104290
Ст3        80,8 ,т,66990,,20,,т,104490
Ст3        80,8 ,т,74490,,20,,т,104990
Ст3        80,8 ,т,74990,,20,,т,109290
Ст3        80,10 ; 12; 20,т,79990,,20,,т,109990
Ст3        80 рез,3 ,т,62990,,22,,т,109290
Ст3        90,8 ,т,69990,,22,,т,109490
Ст3        90,10 ,т,68490,,22,,т,109990
Ст3       100,4 ,т,74490,,22,,т,123490
Ст3       100,4 ,т,74990,,24,,т,91990
Ст3       100,6 ,т,74290,,24,,т,92490
Ст3       100,6 ,т,74990,,24,,т,95790
Ст3       100,8 ,т,69290,,24,,т,95990
Ст3       100,8 ,т,69490,,24,,т,96490
Ст3       100,8 ,т,69990,,27,,т,126290
Ст3       100,10 ,т,74290,,27,,т,126490
Ст3       100,10 ,т,74490,,27,,т,126990
Ст3       100,10 ,т,74990,,27 с,,т,93790
Ст3       100 рез,6 ,т,61290,,30,,т,125990
Ст3       120 рез,4 ,т,61990,,30,,т,126290
Ст3       120 рез,6 ; 8,т,62990,,30,,т,126490
Ст3       120 рез,10 ,т,61990,,30,,т,126490
Ст3       150 рез,6 ,т,61990,,30,,т,126990
Ст3       200 рез,5 ,т,62290,,40,,т,145290
Ст3       200 рез,5 ; 8,т,62990,,40,,т,145490
Ст5пс/сп1       120 рез,10 ,т,61990,,40,,т,145990
,,,,,40,,т,163290
ШВЕЛЛЕР,,,,,40,,т,163490
Размеры,Хар-ка,Ед.изм,Цена,,40,,т,163990
10,,т,53290,,5,,т,59990
10,,т,53490,,5,,т,83490
10,,т,53990,,5,,т,83990
10,,т,54290,,5 6м,,т,61990
10,,т,54490,,5 6м,,т,83490
10,,т,54990,,5 6м,,т,83990
10 6м,,т,53990,,6.5,,т,55790
10 6м,,т,55290,,6.5,,т,71290
10 6м,,т,55490,,6.5,,т,71490
10 6м,,т,55990,,6.5,,т,71990
12,,т,58290,,6.5 6м,,т,55290
12,,т,58490,,6.5 6м,,т,55790
