,,,,,,+7(495)925-11-55,,
,,,,,,https://mc.ru,,
,,,,,Прайс-лист   от   24.04.2026   15:38,,,
Метизы метсырьё,,,,,,,,
СТАЛЬ СОРТ Х/Т КАЛИБРОВКА КРУГ,,,,,,,,
Марка,диаметр,Ед.изм,Цена,,Ст45,5 ; 6,т,103490
Ст45        10,8 ,т,235990,,оцинкованная,2.5 ,т,75990
Ст45        12,20 ,т,245990,,оцинкованная,3 ; 3.5; 3.8,т,75490
Ст45        14,22 ,т,235990,,оцинкованная,4 ; 4.8; 5; 6,т,74990
Ст45        16,28 ,т,257990,,светлая,0.3 ,т,177990
Ст45        25,14 ,т,262990,,светлая,0.5 ,т,159990
Ст45        32,18 ,т,232990,,светлая,0.6 ,т,143990
Ст45        36,20 ,т,240990,,светлая,0.7 ,т,138990
Ст45         9,14 ,т,257990,,светлая,0.8 ,т,121990
Ст45        10,16 ,т,274990,,светлая,0.9 ,т,103990
Ст45        11,18 ,т,267990,,светлая,1 ,т,88990
ПРОВОЛОКА О/К ТОРГОВАЯ,,,,,светлая,1.2 ,т,69990
Наименование,диаметр,Ед.изм,Цена,,светлая,1.4 ; 1.6,т,68990
отож оцинкованная,0.8 ,т,155990,,светлая,1.8 ; 2,т,67990
отож оцинкованная,0.9 ,т,136990,,светлая,2.5 ,т,57990
отож оцинкованная,1 ,т,131990,,светлая,2.5 ; 2.8,т,66990
отож оцинкованная,1.2 ,т,93990,,светлая,3 ,т,65990
отож оцинкованная,1.4 ,т,82990,,светлая,4 ; 5; 6; 7; 8,т,64990
отож оцинкованная,1.6 ,т,81990,,ПРОВОЛОКА АРМИР ДЛЯ ЖБК,,,
отож оцинкованная,1.8 ,т,80990,,,диаметр,Ед.изм,Цена
отож оцинкованная,2 ,т,77990,,,2.4 ,т,61490
отож оцинкованная,2.5 ,т,76990,,,2.7 ,т,60490
отож оцинкованная,2.8 ; 3,т,76490,,,3 ,т,58490
отож оцинкованная,4 ; 5; 6,т,75990,,,3 ,т,59190
отожженная,0.5 ,т,161990,,,3 ,т,59490
отожженная,0.6 ,т,144990,,,3.2 ; 3.4,т,58490
отожженная,0.7 ,т,139990,,,3.5 ,т,57990
отожженная,0.9 ,т,104990,,,3.7 ; 3.8; 4,т,56990
отожженная,1 ,т,89990,,,4 ,т,57690
отожженная,1.2 ,т,68990,,,4 ,т,57990
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ПРОВОЛОКА АРМИР ДЛЯ ЖБК (продолжение),,,,,20.00x1.60,1500 ,м2,189
,диаметр,Ед.изм,Цена,,20.00x1.60 оцинк,1500 ,м2,219
,4.6 ; 4.7,т,56990,,,,,
,4.8 ,т,55990,,20.00x1.80,1500 ,м2,214
,5 ,т,56990,,20.00x2.00,1500 ,м2,289
,5 ,т,57690,,20.00x2.00 оцинк,1500 ,м2,324
,5 ,т,57990,,,,,
,5.5 ,т,55990,,35.00x1.60 оцинк,1500 ,м2,134
ПРОВОЛОКА КАЧ ПРУЖИННАЯ,,,,,,,,
Марка,диаметр,Ед.изм,Цена,,35.00x2.00,1500 ,м2,155
,0.5 ,т,269990,,35.00x2.00 оцинк,1500 ,м2,185
,0.6 ,т,271990,,,,,
,0.8 ,т,180990,,50.00x1.60 оцинк,1500 ,м2,79
,1 ,т,169990,,,,,
,1.2 ,т,146990,,50.00x1.80,1500 ; 2000,м2,86
,1.5 ,т,93990,,50.00x1.80 оцинк,1500 ; 1800; 2000,м2,96
,1.6 ; 1.8,т,89990,,,,,
,2 ,т,87990,,50.00x2.00,1500 ; 2000,м2,107
,2.5 ,т,88990,,50.00x2.00 оцинк,1500 ; 1800; 2000,м2,117
,2.8 ; 3; 3.5; 4,т,98990,,,,,
,4.5 ,т,100990,,50.00x3.00,1500 ; 1800,м2,214
,5 ; 6,т,98990,,50.00x3.00 оцинк,1500 ; 1800; 2000,м2,225
,8 ,т,97990,,,,,
60С2А,2.5 ,т,192990,,СЕТКА СТАЛЬНАЯ ТКАНАЯ,,,
60С2А,4 ,т,191990,,Наименование,ширина,Ед.изм,Цена
60С2А,5 ,т,181990,,2.00x0.40,1000 ,м2,199
